path,label,status,issues,duplicate_of
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_105823 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_105823 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_105827 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_105827 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_105834 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_105834 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_105838 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_105838 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_105851 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_105851 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110039 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110039 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110055 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110055 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110130 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110130 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110137 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110137 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110215 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110215 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110227 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110227 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110236 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110236 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110328 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110328 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110331 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110331 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110411 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110411 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110414 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110414 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110417 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110417 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110422 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110422 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110427 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110427 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110501 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110501 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110505 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110505 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110539 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110539 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110604 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110604 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110650 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110650 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110655 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110655 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110717 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110717 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110728 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110728 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110820 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110820 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110824 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110824 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110828 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110828 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110833 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110833 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110932 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110932 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110936 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110936 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_110946 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_110946 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111005 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111005 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111009 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111009 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111013 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111013 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111016 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111016 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111143 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111143 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111222 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111222 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111251 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111251 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111255 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111255 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111331 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111331 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111350 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111350 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111400 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111400 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111404 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111404 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111412 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111412 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111416 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111416 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111432 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111432 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111441 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111441 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111443 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111443 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111447 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111447 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111500 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111500 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111505 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111505 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111713 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111713 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111755 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111755 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111759 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111759 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111819 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111819 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111821 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111821 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111825 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111825 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111834 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111834 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111841 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111841 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111844 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111844 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111902 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111902 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111918 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111918 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_111952 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_111952 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_112043 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_112043 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_112048 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_112048 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_112122 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_112122 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_112154 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_112154 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_112203 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_112203 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_112208 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_112208 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_112233 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_112233 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_112305 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_112305 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_112327 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_112327 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_112335 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_112335 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_112341 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_112341 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_115830 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_115830 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_115837 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_115837 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_115925 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_115925 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_115930 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_115930 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120035 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120035 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120042 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120042 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120055 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120055 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120100 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120100 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120103 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120103 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120133 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120133 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120145 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120145 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120240 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120240 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120246 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120246 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120251 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120251 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120303 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120303 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120315 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120315 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120320 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120320 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120324 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120324 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120344 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120344 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120408 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120408 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120412 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120412 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120429 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120429 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120431 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120431 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120603 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120603 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120609 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120609 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120617 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120617 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120635 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120635 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120705 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120705 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120711 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120711 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120715 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120715 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120721 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120721 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120725 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120725 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120821 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120821 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120857 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120857 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120901 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120901 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120905 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120905 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120922 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120922 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_120945 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_120945 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_121002 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_121002 (2).jpg
ethiopian cofee leaf dataset/train aug/Cerscospora/20231123_121022 (2).jpg,Cercospora,duplicate,,ethiopian cofee leaf dataset/test/Cerscospora/20231123_121022 (2).jpg
